Company Name,Website,Κατηγορία,Email,Facebook,LinkedIn,Instagram,YouTube,Twitter,TikTok,YouBeHero,YouBeHero URL (from YouBeHero),Desmos,Name (from Desmos),ACF,Name (from ACF),WebsiteAudits,ngoHeroes,Name (from ngoHeroes),Social Dynamo,SocialDynamo URL (from Social Dynamo),Ethelon,Ethelon URL (from Ethelon),Media Items,HubSpot Company ID,Last Modified,Διεύθυνση,Πόλη,WordPress
Second Tree,https://secondtree.org/,,info@secondtree.org,https://www.facebook.com/SecondTree,https://www.linkedin.com/company/secondtree/,https://www.instagram.com/second.tree,,,,,,,,,,,,,,,,,,10019520500,9/6/2024 6:10pm,,,Yes
Syrian & Greek Youth Forum (SGYF),https://sgyf.org/,Προσφυγικό,,https://www.facebook.com/SGYF2019/,https://www.linkedin.com/company/the-syrian-and-greek-youth-forum-%D9%85%D9%84%D8%AA%D9%82%D9%89-%D8%A7%D9%84%D8%B4%D8%A8%D8%A7%D8%A8-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A-%D9%88%D8%A7%D9%84%D9%8A%D9%88%D9%86%D8%A7%D9%86%D9%8A/,,,https://twitter.com/syrian_greek,,,,,,,,,,,,,,,,10416859338,3/3/2024 3:56pm,,,
Shape Your Future,https://shapeurfuture.org/,,,https://www.facebook.com/ShapeUrFuture/,https://www.linkedin.com/company/shape-ur-future/,,,,,,,,,,,,,,,,,,,10364052943,3/1/2024 12:22am,,,
SHE - Society for Help & Empowerment,https://shesociety.eu/,,she.greece@gmail.com,https://www.facebook.com/societySHE/,,https://www.instagram.com/society_she/,https://www.youtube.com/channel/UCHSBhzmFer7ghoUdtWckYRA,,,,,,,,,,,,,,http://www.ethelon.org/ngo/she-society-for-help-empowerment/,http://www.ethelon.org/ngo/she-society-for-help-empowerment/,,10436250053,9/6/2024 6:10pm,,,No
Σημείο για τη Μελέτη και την Αντιμετώπιση της Ακροδεξιάς,https://simeio.org.gr/,,,https://www.facebook.com/simeio.org.gr,https://www.linkedin.com/company/simeio.org.gr/,https://www.instagram.com/simeio.org.gr/,https://www.youtube.com/@user-yd6os1mo6x/,https://twitter.com/SimeioOrgGr,,,,,,https://www.activecitizensfund.gr/foreas/simeio-gia-ti-meleti-kai-tin-antimetopisi-tis-akrodexias/,https://www.activecitizensfund.gr/foreas/simeio-gia-ti-meleti-kai-tin-antimetopisi-tis-akrodexias/,,,,,,,,,9984816860,9/6/2024 6:10pm,,,No
SISTECH,https://sis.tech/,,aggelina@sis.tech,https://www.facebook.com/sistechglobal/,https://www.linkedin.com/company/sistechglobal/,,,,,,,,,,,,https://ngoheroes.gr/company/techfugees/,https://ngoheroes.gr/company/techfugees/,,,,,,9948156603,9/6/2024 6:10pm,,,No
Social Hackers Academy,https://socialhackersacademy.org/,,,https://www.facebook.com/socialhackersacademy/,https://www.linkedin.com/school/social-hackers-academy/,https://www.instagram.com/socialhackersacademy/,https://www.youtube.com/channel/UCO6KKzoJGeG92XZoHqX7H2w,https://twitter.com/sochackacademy,,https://www.youbehero.com/gr/cause/social-hackers-academy,https://www.youbehero.com/gr/cause/social-hackers-academy,,,,,,,,,,http://www.ethelon.org/ngo/social-hacker-a-m-k-e/,http://www.ethelon.org/ngo/social-hacker-a-m-k-e/,,10419848683,9/6/2024 6:10pm,,,No
Sociality,https://sociality.gr/,,,https://www.facebook.com/Sociality.Coop/,https://www.linkedin.com/company/sociality-team/,https://www.instagram.com/sociality_coop/,,,,,,,,https://www.activecitizensfund.gr/foreas/sociality-kooperativa-psifiakis-epikoinonias/,https://www.activecitizensfund.gr/foreas/sociality-kooperativa-psifiakis-epikoinonias/,,,,,,,,,8726495168,9/6/2024 6:10pm,,,Yes
SOFFA - Social Fashion Factory,https://soffa.gr/,,HRM.soffa.gr@gmail.com,https://www.facebook.com/socialfashionfactory/,https://www.linkedin.com/company/soffa-social-fashion-factory/,,,,,,,,,,,,https://ngoheroes.gr/company/soffa-social-fashion-factory/,https://ngoheroes.gr/company/soffa-social-fashion-factory/,,,,,,9948091362,9/6/2024 6:10pm,,,No
Σωματείο Ίκελος ,https://somateio-ikelos.gr/,,info@somateio-ikelos.gr,https://www.facebook.com/profile.php?id=100068600647572,https://www.linkedin.com/company/somateio-ikelos/,,https://www.youtube.com/@somateioikelos9773,,,,,,,,,,,,,,,,,9983171540,9/6/2024 6:10pm,,,Yes
Σύλλογος για τη Ψυχική Υγεία - ΣΟΨΥ Πάτρας,https://sopsipatron.gr/,,sopsipatron@gmail.com,https://www.facebook.com/SopsyPatras/,,https://www.instagram.com/sopsipatras,,,,https://www.youbehero.com/gr/cause/sillogos-gia-tin-psichiki-igia-sopsi-patras,https://www.youbehero.com/gr/cause/sillogos-gia-tin-psichiki-igia-sopsi-patras,,,,,,https://ngoheroes.gr/company/%cf%83%cf%8d%ce%bb%ce%bb%ce%bf%ce%b3%ce%bf%cf%82-%ce%b3%ce%b9%ce%b1-%cf%84%ce%b7%ce%bd-%cf%88%cf%85%cf%87%ce%b9%ce%ba%ce%ae-%cf%85%ce%b3%ce%b5%ce%af%ce%b1-%cf%83%ce%bf%cf%88%cf%85-%cf%80%ce%ac%cf%84%cf%81%ce%b1%cf%82/,https://ngoheroes.gr/company/%cf%83%cf%8d%ce%bb%ce%bb%ce%bf%ce%b3%ce%bf%cf%82-%ce%b3%ce%b9%ce%b1-%cf%84%ce%b7%ce%bd-%cf%88%cf%85%cf%87%ce%b9%ce%ba%ce%ae-%cf%85%ce%b3%ce%b5%ce%af%ce%b1-%cf%83%ce%bf%cf%88%cf%85-%cf%80%ce%ac%cf%84%cf%81%ce%b1%cf%82/,,,http://www.ethelon.org/ngo/σύλλογος-για-την-ψυχική-υγεία-πάτρας/,http://www.ethelon.org/ngo/σύλλογος-για-την-ψυχική-υγεία-πάτρας/,,9948128704,9/6/2024 6:10pm,,,Yes
Παιδικά Χωριά SOS Ελλάδος,https://sos-villages.gr/,,sosathens@sos-villages.gr,https://www.facebook.com/sosvillagesgr/,https://www.linkedin.com/company/sosvillagesgr/,https://www.instagram.com/sosvillagesgr/,,,,,,,,https://www.activecitizensfund.gr/foreas/paidika-choria-sos-ellados/,https://www.activecitizensfund.gr/foreas/paidika-choria-sos-ellados/,,https://ngoheroes.gr/company/%cf%80%ce%b1%ce%b9%ce%b4%ce%b9%ce%ba%ce%ac-%cf%87%cf%89%cf%81%ce%b9%ce%ac-sos-%ce%b5%ce%bb%ce%bb%ce%ac%ce%b4%ce%bf%cf%82/,https://ngoheroes.gr/company/%cf%80%ce%b1%ce%b9%ce%b4%ce%b9%ce%ba%ce%ac-%cf%87%cf%89%cf%81%ce%b9%ce%ac-sos-%ce%b5%ce%bb%ce%bb%ce%ac%ce%b4%ce%bf%cf%82/,,,,,,9947920854,9/6/2024 6:10pm,,,Yes
SPIN – Space Innovation,https://space-innovation.org/,,,,,,,,,https://www.youbehero.com/gr/cause/spin-space-innovation,https://www.youbehero.com/gr/cause/spin-space-innovation,,,https://www.activecitizensfund.gr/foreas/space-innovation/,https://www.activecitizensfund.gr/foreas/space-innovation/,,,,,,http://www.ethelon.org/ngo/spin-space-innovation/,http://www.ethelon.org/ngo/spin-space-innovation/,,9984371945,9/6/2024 6:10pm,,,No
SPARTA Autism,https://sparta-autism.org/,Υγεία,info@sparta-crete.gr,https://www.facebook.com/spartaautism,https://www.linkedin.com/company/sparta-autism/,https://www.instagram.com/sparta_autism/,,,,,,,,,,,,,,,,,,10342074087,9/6/2024 6:10pm,,,Yes
Εταιρεία Προστασίας Βιοποικιλότητας Θράκης,https://spbt.gr/,Περιβάλλον,info@spbt.gr,https://www.facebook.com/spbtgr,https://www.linkedin.com/company/spbt-gr/,https://www.instagram.com/spbtgr/,https://www.youtube.com/@spbtgr,,,,,,,,,,,,,,,,,10292904640,9/6/2024 6:10pm,,,Yes
Spirit of The Game,https://spiritofthegame.org/,,,,https://www.linkedin.com/company/spirit-of-the-game-foundation-greece/,,,,,,,,,,,,,,,,,,,10261344228,9/6/2024 6:10pm,,,Yes
Spotin,https://spotin.org/,,hello@spotin.org,https://www.facebook.com/spotlightoninnovation,https://www.linkedin.com/company/spotlight-on-innovation/,,https://www.youtube.com/channel/UCMyBxndGH-ehCfSlPsFbS9g,,,,,,,,,,,,,,,,,9982241747,9/6/2024 6:10pm,,,No
Εταιρία Προστασίας Πρεσπών,https://spp.gr/,Περιβάλλον,contact@spp.gr,https://www.facebook.com/spp.prespa/,https://www.linkedin.com/company/spp-prespa/,https://www.instagram.com/spp_prespa/,https://www.youtube.com/channel/UCvPiB8S5WDbjMLLUeIKTqqA,,,,,,,https://www.activecitizensfund.gr/foreas/etairia-prostasias-ton-prespon-epp/,https://www.activecitizensfund.gr/foreas/etairia-prostasias-ton-prespon-epp/,,,,,,,,,9982821320,9/6/2024 6:10pm,,,No
Stand by Me Lesvos,https://standbymelesvos.gr/,Προσφυγικό,info@standbymelesvos.gr,https://www.facebook.com/SBMLesvos,https://www.linkedin.com/company/stand-by-me-lesvos/,https://www.instagram.com/standbyme.lesvos/,,https://twitter.com/standbymelesvos,,,,,,,,,,,,,,,,10381583562,9/6/2024 6:10pm,,,No
Σύνδεσμος Φίλων Ασθενών του Ειδικού Αντικαρκινικού Νοσοκομείου Πειραιά «Μεταξά» Στάσου Κοντά Μας,https://stasoukontamas.gr/,Υγεία,stasoukontamasm@gmail.com,,,,,,,,,,,,,,,,,,,,,10730390222,9/6/2024 6:10pm,,,Yes
Steps Greece,https://steps.org.gr/,,,https://www.facebook.com/StepsGreece/,https://www.linkedin.com/company/steps-greece/,https://www.instagram.com/stepsgreece/,,,,,,,,,,,,,,,,,,10402574319,9/6/2024 6:10pm,,,No
Stimmuli For Social Change,https://stimmuli.eu/,,info@stimmuli.eu,https://www.facebook.com/Stimmuli,https://www.linkedin.com/company/stimmuli-for-social-change/,,,https://twitter.com/StimmuliFChange,,,,,,,,,,,,,,,,10019608791,9/6/2024 6:10pm,,,Yes
"Ομάδα Εθελοντισμού ""Στήριξη""",https://stirixi.org.gr/,,stirixiethelontismos@gmail.com,https://www.facebook.com/stirixi/,https://www.linkedin.com/company/stirixi/,https://www.instagram.com/stirixisvolunteers/,,,,,,,,,,,,,,,,,,10730199020,9/6/2024 6:10pm,,,No
"Σύλλογος Καρκινοπαθών και Φίλων Ν. Αργολίδας ""Η ΑΛΛΗΛΕΓΓΥΗ""",https://sykafiar.gr/,Υγεία,sykafiar.arg@gmail.com,https://www.facebook.com/sykafiar,,,,,,,,,,,,,,,,,,,,10730226655,9/6/2024 6:10pm,,,Yes
Σύλλογος Φίλων Περιθαλπομένων Νοσοκομείου «Η Σωτηρία»,https://sylfilon.gr/,,,https://www.facebook.com/profile.php?id=100072369038843,,,,,,,,,,,,,,,,,,,,9982577858,9/6/2024 6:10pm,,,No
"Σύλλογος Καρκινοπαθών Βέροιας‐Ημαθίας ""Άγιος Παρθένιος""",https://sylkark.blogspot.com/,Υγεία,agparthe@otenet.gr,https://www.facebook.com/ifigbakal/,,,,,,,,,,,,,,,,,,,,10730053848,9/6/2024 6:10pm,,,No
Symplexis,https://symplexis.eu/,,info@symplexis.eu,https://www.facebook.com/symplexis/,https://www.linkedin.com/company/symplexisngo/,https://www.instagram.com/symplexis/,https://www.youtube.com/@symplexis,https://twitter.com/symplexis_ngo,,,,,,,,,https://ngoheroes.gr/company/symplexis/,https://ngoheroes.gr/company/symplexis/,,,,,,9947765208,9/6/2024 6:10pm,,,No
Συντεχνία του Γέλιου,https://syntexniageliou.gr/,,,,,,,,,,,,,https://www.activecitizensfund.gr/foreas/syntechnia-toy-gelioy/,https://www.activecitizensfund.gr/foreas/syntechnia-toy-gelioy/,,,,,,,,,10004028359,9/6/2024 6:10pm,,,Yes
Συζωή,https://syzoi.gr/,,,https://www.facebook.com/syzoi.syzoi,https://www.linkedin.com/in/%CF%83%CF%85%CE%B6%CF%89%CE%B7-syzoi/,https://www.instagram.com/syzoi/,https://www.youtube.com/channel/UCKvBSnC-0GqMEGhwSn5iRaQ/featured,,,,,,,,,,,,,,,,,9983230171,9/6/2024 6:10pm,,,Yes
TACT Hellas,https://tacthellas.org/,,tacthellas@gmail.com,https://www.facebook.com/TactHellas,https://www.linkedin.com/in/tact-hellas-911656227/,,,,,,,,,,,,,,,,,,,9983330273,9/6/2024 6:10pm,,,Yes
Solidarity Tracks - Μονοπάτια Αλληλεγγύης,https://tamonopatia.org/,,,https://www.facebook.com/SolidarityTracksLefkada/,https://www.linkedin.com/company/solidarity-tracks/,https://www.instagram.com/solidaritytracks,,,,,,,,,,,,,,,,,,10402809316,9/6/2024 6:10pm,,,Yes
Tandem,https://tandem-org.gr/,,info@tandem-org.gr,https://www.facebook.com/tandemgr,,https://www.instagram.com/tandem.gr/,,,,,,,,,,,,,,,,,,9982970856,9/6/2024 6:10pm,,,No
Τα Παιδιά Της Άνοιξης,https://tapaidiatisanoixis.gr/,,spring.children@yahoo.gr,https://www.facebook.com/childrenofspring,https://www.linkedin.com/company/-%CF%84%CE%B1-%CF%80%CE%B1%CE%B9%CE%B4%CE%AF%CE%B1-%CF%84%CE%B7%CF%82-%CE%AC%CE%BD%CE%BF%CE%B9%CE%BE%CE%B7%CF%82-spring-children-day-care-center-for-people-with-multiple-disabilities/,,,,,,,,,,,,https://ngoheroes.gr/company/%cf%86%ce%b9%ce%bb%ce%b1%ce%bd%ce%b8%cf%81%cf%89%cf%80%ce%b9%ce%ba%cf%8c%cf%82-%ce%bc%ce%b7-%ce%ba%ce%b5%cf%81%ce%b4%ce%bf%cf%83%ce%ba%ce%bf%cf%80%ce%b9%ce%ba%cf%8c%cf%82-%cf%83%cf%8d%ce%bb%ce%bb%ce%bf%ce%b3%ce%bf%cf%82-%ce%b3%ce%bf%ce%bd%ce%ad%cf%89%ce%bd-%ce%ba%ce%b1%ce%b9-%ce%ba%ce%b7%ce%b4%ce%b5%ce%bc%cf%8c%ce%bd%cf%89%ce%bd-%ce%b1%ce%bc%ce%b5%ce%b1-%ce%bd%ce%bf%ce%bc%ce%bf%cf%8d-%ce%b7%ce%bc%ce%b1%ce%b8%ce%af%ce%b1%cf%82/,https://ngoheroes.gr/company/%cf%86%ce%b9%ce%bb%ce%b1%ce%bd%ce%b8%cf%81%cf%89%cf%80%ce%b9%ce%ba%cf%8c%cf%82-%ce%bc%ce%b7-%ce%ba%ce%b5%cf%81%ce%b4%ce%bf%cf%83%ce%ba%ce%bf%cf%80%ce%b9%ce%ba%cf%8c%cf%82-%cf%83%cf%8d%ce%bb%ce%bb%ce%bf%ce%b3%ce%bf%cf%82-%ce%b3%ce%bf%ce%bd%ce%ad%cf%89%ce%bd-%ce%ba%ce%b1%ce%b9-%ce%ba%ce%b7%ce%b4%ce%b5%ce%bc%cf%8c%ce%bd%cf%89%ce%bd-%ce%b1%ce%bc%ce%b5%ce%b1-%ce%bd%ce%bf%ce%bc%ce%bf%cf%8d-%ce%b7%ce%bc%ce%b1%ce%b8%ce%af%ce%b1%cf%82/,,,,,,9947964092,9/6/2024 6:10pm,,,Yes
Ten Million Hands,https://tenmillionhands.org/,,info@tenmillionhands.org,https://www.facebook.com/wearetenmillionhands,https://www.linkedin.com/company/tenmillionhands/,https://www.instagram.com/tenmillionhandsorg/,,https://twitter.com/TenMillionHands,,,,,,,,,https://ngoheroes.gr/company/ten-million-hands/,https://ngoheroes.gr/company/ten-million-hands/,,,,,,9948128502,9/6/2024 6:10pm,,,Yes
Σωματείο Υποστήριξης Διεμφυλικών,https://tgender.gr/,,,,,,,,,,,,,https://www.activecitizensfund.gr/foreas/somateio-ypostirixis-diemfylikon/,https://www.activecitizensfund.gr/foreas/somateio-ypostirixis-diemfylikon/,,,,,,,,,9984829173,9/6/2024 6:10pm,,,Yes
Θάλασσα Αλληλεγγύης,https://thalassa-solidarity.org/,Προσφυγικό,info@thalassa-solidarity.org,https://www.facebook.com/ThalassaSolidarity/,https://www.linkedin.com/company/thalassa-of-solidarity/,https://www.instagram.com/thalassaofsolidarity/,,https://twitter.com/OfThalassa,,,,,,https://www.activecitizensfund.gr/foreas/thalassa-allileggyis/,https://www.activecitizensfund.gr/foreas/thalassa-allileggyis/,,,,,,,,,9984397545,9/6/2024 6:09pm,,,
Θάλπος - Ψυχική Υγεία,https://thalpos.org.gr/,,info@thalpos.org.gr,https://www.facebook.com/ThalposMentalHealth/,,,,,,,,,,,,,https://ngoheroes.gr/company/%ce%b8%ce%ac%ce%bb%cf%80%ce%bf%cf%82-%cf%88%cf%85%cf%87%ce%b9%ce%ba%ce%ae-%cf%85%ce%b3%ce%b5%ce%af%ce%b1/,https://ngoheroes.gr/company/%ce%b8%ce%ac%ce%bb%cf%80%ce%bf%cf%82-%cf%88%cf%85%cf%87%ce%b9%ce%ba%ce%ae-%cf%85%ce%b3%ce%b5%ce%af%ce%b1/,,,,,,9947765206,9/6/2024 6:10pm,,,Yes
Το Μαύρο Πρόβατο,https://theblacksheep.ngo/,,hello@theblacksheep.ngo,,https://www.linkedin.com/company/the-black-sheep-npo/,,,,,,,,,,,,,,,,,,,10342272241,9/6/2024 6:10pm,,,Yes
The Good House,https://thegoodhouse.gr/,,,https://www.facebook.com/thegoodhouse.gr,https://www.linkedin.com/company/the-goodhouse/,https://www.instagram.com/thegood_house,https://www.youtube.com/channel/UCFtuNtwlQq0oFTNa0NarRfQ,,https://www.tiktok.com/@thegoodhousegr,,,,,,,,,,,,,,,10728492244,9/6/2024 6:10pm,,,Yes
Green Tank,https://thegreentank.gr/,,info@thegreentank.gr,https://www.facebook.com/TheGreenTankGR,https://www.linkedin.com/company/the-green-tank/,,https://www.youtube.com/channel/UCvjQRdRl-2VuvOHLweE0-9g,https://twitter.com/The_GreenTank,,,,,,https://www.activecitizensfund.gr/foreas/the-green-tank/,https://www.activecitizensfund.gr/foreas/the-green-tank/,,https://ngoheroes.gr/company/the-green-tank/,https://ngoheroes.gr/company/the-green-tank/,,,,,,9948128699,9/6/2024 6:10pm,"Leof. Vasilissis Sofias 50, Athina 105 57",,Yes
TheHappyAct,https://thehappyact.org/,,hello@thehappyact.org,https://www.facebook.com/thehappyact,https://www.linkedin.com/company/thehappyact/,https://www.instagram.com/thehappyact_greece/,,,,,,,,,,,,,https://www.socialdynamo.gr/hosted_group/thehappyart/,https://www.socialdynamo.gr/hosted_group/thehappyart/,http://www.ethelon.org/ngo/thehappyart/,http://www.ethelon.org/ngo/thehappyart/,,10363789506,9/6/2024 6:10pm,,,Yes
The Love Van,https://thelovevan.com/,,,https://www.facebook.com/thelovevan,https://www.linkedin.com/company/the-love-van/,https://www.instagram.com/the_love_van/,,,,,,,,,,,,,,,,,,10404646848,9/6/2024 6:10pm,,,No
The Press Project,https://thepressproject.gr/,,,,,,,,,,,,,https://www.activecitizensfund.gr/foreas/thepressproject/,https://www.activecitizensfund.gr/foreas/thepressproject/,,,,,,,,,10004240323,9/6/2024 6:10pm,,,Yes
The Southern Lights,https://thesouthernlights.org/,,,https://www.facebook.com/thesouthernlightsproject/,https://www.linkedin.com/company/the-southern-lights/,https://www.instagram.com/southernlightsp/,,,,,,,,,,,,,,,,,,10729962459,9/6/2024 6:10pm,,,No
Thessaloniki Pride,https://thessalonikipride.com/,Δικαιώματα,,https://www.facebook.com/EuroPride2024,https://www.linkedin.com/company/thessaloniki-pride/,https://www.instagram.com/europride2024/,https://www.youtube.com/user/PrideThessaloniki,https://twitter.com/thesspride,,,,,,,,,,,,,,,,10404881877,9/6/2024 6:10pm,,,Yes
Tipping Point,https://thetippingpoint.org.gr/,,info@thetippingpoint.org.gr,https://www.facebook.com/thetippingpointineducation,https://www.linkedin.com/company/tipping-point-in-education/,https://www.instagram.com/thetippingpoint.gr/,https://www.youtube.com/channel/UCWWJjlnwitpSMZEOnU_phnw,,,,,,,,,https://thetippingpoint.org.gr/,https://ngoheroes.gr/company/the-tipping-point/,https://ngoheroes.gr/company/the-tipping-point/,,,,,,9948198336,9/6/2024 6:10pm,,,No
The Tribe In Action,https://thetribeinaction.com/,,,https://www.facebook.com/thetribeinaction/,https://www.linkedin.com/company/the-tribe-in-action/,https://www.instagram.com/thetribeinaction/,https://www.youtube.com/channel/UCx0KPr1o7YFhhivGNfa19fA,,,,,,,,,,,,,,,,,10404827118,9/6/2024 6:10pm,,,No
ThinkBee,https://thinkbee.org/,,thinkbee.org@gmail.com,https://www.facebook.com/profile.php?id=100070072297754,,https://www.instagram.com/thinkbee_org/,,,,,,,,,,,,,,,,,,10017963241,9/6/2024 6:10pm,,,Yes
Το Φωτεινό Αστέρι,https://tofoteinoasteri.org/,,tofoteinoasteri@gmail.com,https://www.facebook.com/tofoteinoasteri,,,,,,https://www.youbehero.com/gr/cause/to-foteino-asteri,https://www.youbehero.com/gr/cause/to-foteino-asteri,,,,,,https://ngoheroes.gr/company/%cf%84%ce%bf-%cf%86%cf%89%cf%84%ce%b5%ce%b9%ce%bd%cf%8c-%ce%b1%cf%83%cf%84%ce%ad%cf%81%ce%b9/,https://ngoheroes.gr/company/%cf%84%ce%bf-%cf%86%cf%89%cf%84%ce%b5%ce%b9%ce%bd%cf%8c-%ce%b1%cf%83%cf%84%ce%ad%cf%81%ce%b9/,,,,,,9947920849,9/6/2024 6:10pm,,,Yes
Το Κύτταρο,https://tokyttaro.gr/,Υγεία,kyttaro.greek@gmail.com,https://www.facebook.com/sillogoskyttaro/,,https://www.instagram.com/tokyttaro/,,,,,,,,,,,,,,,,,,9948179939,9/6/2024 6:10pm,,,No
Διεθνής Διαφάνεια-Ελλάς,https://transparency.gr/,,,,,,,,,,,,,https://www.activecitizensfund.gr/foreas/diethnis-diafaneia-ellas/,https://www.activecitizensfund.gr/foreas/diethnis-diafaneia-ellas/,,,,,,,,,9984797627,9/6/2024 6:10pm,,,No
ΤΡΙ.ΕΝΑ πολιτισμού,https://triena-politismou.gr/,,,,,,,,,,,,,https://www.activecitizensfund.gr/foreas/tri-ena-politismoy/,https://www.activecitizensfund.gr/foreas/tri-ena-politismoy/,,,,,,,,,9984484545,9/6/2024 6:10pm,,,No
Ένωση Αθέων,https://union.atheia.gr/,,,https://www.facebook.com/AtheistUnionGreece,https://www.linkedin.com/company/atheist-union-greece/,https://www.instagram.com/atheist_union_of_greece/,https://www.youtube.com/user/AtheistUnionGreece,https://twitter.com/atheia,,,,,,,,,,,,,,,,10416762309,9/6/2024 6:10pm,,,Yes
United Societies of Balkans (USB),https://usbngo.gr/,,info@usbngo.gr,https://www.facebook.com/usbngo,https://www.linkedin.com/company/united-societies-of-balkans---ngo/,https://www.instagram.com/usb_ngo,,,,,,,,,,,https://ngoheroes.gr/company/united-societies-of-balkans-usb/,https://ngoheroes.gr/company/united-societies-of-balkans-usb/,,,,,,9948178422,9/6/2024 6:10pm,,,No
Velos Youth,https://velosyouth.org/,,info@velosyouth.org,https://www.facebook.com/velosyouthathens/,https://www.linkedin.com/company/velos-youth/,,,,,,,,,https://www.activecitizensfund.gr/foreas/velos-youth/,https://www.activecitizensfund.gr/foreas/velos-youth/,,https://ngoheroes.gr/company/velos-youth-2/,https://ngoheroes.gr/company/velos-youth-2/,,,,,,9948178412,9/6/2024 6:10pm,,,Yes
Σύλλογος ”ΝΙΚΗ” – Victor Artant,https://victorartant.gr/,,artant.victor@gmail.com,https://www.facebook.com/victorartant,,,,,,,,,,https://www.activecitizensfund.gr/foreas/epistimonikos-syndesmos-prosarmosmenon-drastiriotiton-victor-artant-niki/,https://www.activecitizensfund.gr/foreas/epistimonikos-syndesmos-prosarmosmenon-drastiriotiton-victor-artant-niki/,,https://ngoheroes.gr/company/%cf%83%cf%89%ce%bc%ce%b1%cf%84%ce%b5%ce%b9%ce%bf-%ce%b1%ce%bc%ce%b5%ce%b1-%ce%bd%ce%b9%ce%ba%ce%b7/,https://ngoheroes.gr/company/%cf%83%cf%89%ce%bc%ce%b1%cf%84%ce%b5%ce%b9%ce%bf-%ce%b1%ce%bc%ce%b5%ce%b1-%ce%bd%ce%b9%ce%ba%ce%b7/,,,,,,9948128708,9/6/2024 6:10pm,,,No
Vlahotasios Foundation,https://vlahotasios.org/,Ιδρύματα,,,https://www.linkedin.com/company/vlahotasios-foundation/,,,,,,,,,,,,,,,,,,,10017494460,9/6/2024 6:10pm,,,No
Vouliwatch,https://vouliwatch.gr/,,,,https://www.linkedin.com/company/vouliwatch/,,,,,,,,,https://www.activecitizensfund.gr/foreas/vouliwatch/,https://www.activecitizensfund.gr/foreas/vouliwatch/,,,,,,,,,9984571589,9/6/2024 6:10pm,,,No
WAMBO CITY WASTE PICKERS,https://wastepickers.eu/,,contact@wastepickers.eu,https://www.facebook.com/wambowastepickers,https://www.linkedin.com/company/wambo-city-waste-pickers/,,,,,,,,,,,,https://ngoheroes.gr/company/wambo-city-waste-pickers/,https://ngoheroes.gr/company/wambo-city-waste-pickers/,,,http://www.ethelon.org/ngo/wambo-city-waste-pickers/,http://www.ethelon.org/ngo/wambo-city-waste-pickers/,,9948091358,9/6/2024 6:10pm,,,Yes
Wave Thessaloniki,https://wave-thessaloniki.com/,,info@wave-thessaloniki.com,https://www.facebook.com/WaveThessaloniki,,https://www.instagram.com/wave.thessaloniki,,,,,,,,,,,,,,,http://www.ethelon.org/ngo/wave-thessaloniki/,http://www.ethelon.org/ngo/wave-thessaloniki/,,10436482258,9/6/2024 6:10pm,,,Yes
Wellbeingr,https://wellbeingr.org/,,,https://www.facebook.com/wellbeingreece,https://www.linkedin.com/company/wellbeingr/,https://www.instagram.com/wellbeingreece/,https://www.youtube.com/channel/UCTO6j6Qrg8-WtWtqk7dCEgA,,,,,,,,,,,,,,,,,10110297329,9/6/2024 6:10pm,,,Yes
We Need Books,https://weneedbooks.org/,,info@weneedbooks.org,https://www.facebook.com/weneedbooks/,https://www.linkedin.com/company/we-need-books/,https://www.instagram.com/weneedbooks/,https://www.youtube.com/channel/UCaRrHVQV1G5qDhe0AcuwJAA,https://twitter.com/weneedbooks,,https://www.youbehero.com/gr/cause/we-need-books,https://www.youbehero.com/gr/cause/we-need-books,,,https://www.activecitizensfund.gr/foreas/we-need-books/,https://www.activecitizensfund.gr/foreas/we-need-books/,,https://ngoheroes.gr/company/we-need-books/,https://ngoheroes.gr/company/we-need-books/,https://www.socialdynamo.gr/hosted_group/we-need-books/,https://www.socialdynamo.gr/hosted_group/we-need-books/,,,,9948080369,9/6/2024 6:10pm,"Evias 7, Athina 113 62",,Yes
